# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG047A TMCC1 Gen3 - Probe.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-12-17 10:03:32 AM EST
# Run End Date/Time: 2020-12-17 12:00:16 PM EST
# Run Duration: 116 minutes 43 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:05:44 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:53 PM EDT
"Well","Well Position","Cycle Number","HEX","ROX"
"229","J13","2","21008.047","163219.39"
"229","J13","3","21211.46","163432.23"
"229","J13","4","21325.977","163274.02"
"229","J13","5","21254.889","162956.86"
"229","J13","6","21065.45","162868.7"
"229","J13","7","21155.86","162882.94"
"229","J13","8","21813.527","162959.2"
"229","J13","9","22224.059","162961.58"
"229","J13","10","22718.34","162861.28"
"229","J13","11","24099.242","162813.23"
"229","J13","12","25762.242","162824.6"
"229","J13","13","28273.605","162944.12"
"229","J13","14","31619.117","163140.88"
"229","J13","15","35862.977","163280.38"
"229","J13","16","40612.22","163446.83"
"229","J13","17","45849.195","163571.94"
"229","J13","18","51236.688","163805.61"
"229","J13","19","56570.816","163678.64"
"229","J13","20","61574.91","163652.12"
"229","J13","21","66660.195","164003.48"
"229","J13","22","71464.414","164109.64"
"229","J13","23","76251.04","164077.95"
"229","J13","24","80465.53","164015.53"
"229","J13","25","84266.07","163952.53"
"229","J13","26","87391.09","163912.53"
"229","J13","27","90352.41","163835.47"
"229","J13","28","93103.86","163884.2"
"229","J13","29","95174.555","164097.9"
"229","J13","30","97453.16","164416.42"
"229","J13","31","99137.87","164409.64"
"229","J13","32","100923.26","164329.73"
"229","J13","33","102276.055","164468.72"
"229","J13","34","103462.6","164554.95"
"229","J13","35","104649.41","164469.5"
"229","J13","36","105252.12","164352.97"
"229","J13","37","106489.2","164290.08"
"229","J13","38","107458.766","164391.61"
"229","J13","39","108294.4","164522.19"
"229","J13","40","108881.25","164202.8"
"229","J13","41","109383.836","164140.52"
"229","J13","42","110159.44","164535.56"
"229","J13","43","111496.21","164421.55"
"229","J13","44","112783.44","164263.12"
"229","J13","45","113786.49","164296.61"
"229","J13","46","115316.68","164609.75"
"229","J13","47","117424.75","164606.25"
"229","J13","48","119788.88","164585.45"
"229","J13","49","122967.22","164698.94"
"229","J13","50","126014.48","164720.69"
"229","J13","51","129219.77","164799.11"
"229","J13","52","132725.17","164746.83"
"229","J13","53","136199.5","164923.61"
"229","J13","54","139783.84","165164.88"
"229","J13","55","143216.58","164978.02"
"229","J13","56","146619.02","164843.44"
"229","J13","57","150490.7","164942.61"
"229","J13","58","153654.02","164985.66"
"229","J13","59","157162.78","165418.53"
"229","J13","60","160579.72","165347.36"
"229","J13","61","163781.7","165252.78"
"229","J13","62","166942.73","165499.98"
"229","J13","63","170225.81","165530.77"
"229","J13","64","173234.11","165706.22"
"229","J13","65","176134.27","165669.48"
"229","J13","66","178669.16","165834.12"
"229","J13","67","181601.67","165904.17"
"229","J13","68","184415.9","165858.75"
"229","J13","69","187080.9","166106.05"
"229","J13","70","189714.9","166352.61"
"229","J13","71","192114.38","166267.45"
"229","J13","72","194543.12","166319.05"
"229","J13","73","196717.77","166499.36"
"229","J13","74","198970.66","166614.9"
"229","J13","75","201152.47","166476.75"
"229","J13","76","203176.58","166268.5"
"229","J13","77","205152.17","165644.64"
"229","J13","78","207880.62","165011.53"
"229","J13","79","210151.66","164735.05"
"229","J13","80","211962.98","164520.98"
"229","J13","81","213594.83","164365.3"
"229","J13","82","214761.8","164279.69"
"229","J13","83","215804.34","164186.53"
"229","J13","84","216561.34","164069.4"
"229","J13","85","217494.12","164058.03"
"229","J13","86","217827.0","164167.03"
"229","J13","87","218661.73","163940.77"
"229","J13","88","218980.25","163910.98"
"229","J13","89","219444.94","164378.05"
"229","J13","90","219677.22","164579.84"
"230","J14","1","19525.27","150492.17"
"230","J14","2","19663.88","150666.03"
"230","J14","3","19923.234","150930.38"
"230","J14","4","19906.965","151001.25"
"230","J14","5","19912.979","151060.78"
"230","J14","6","20087.152","150572.42"
"230","J14","7","20192.43","150507.72"
"230","J14","8","20601.373","150887.48"
"230","J14","9","21239.867","150886.92"
"230","J14","10","22146.178","150728.44"
"230","J14","11","23877.033","150701.48"
"230","J14","12","26025.535","150905.84"
"230","J14","13","29327.357","150837.8"
"230","J14","14","33278.914","150576.05"
"230","J14","15","37735.2","150609.84"
"230","J14","16","42347.668","151103.16"
"230","J14","17","47691.2","151084.17"
"230","J14","18","52584.855","151034.33"
"230","J14","19","57367.168","151230.62"
"230","J14","20","62044.133","151349.64"
"230","J14","21","66694.87","151748.1"
"230","J14","22","70552.05","151787.53"
"230","J14","23","74347.15","151704.27"
"230","J14","24","77906.76","151764.08"
"230","J14","25","80963.35","151678.75"
"230","J14","26","83773.66","151634.31"
"230","J14","27","86549.26","151735.75"
"230","J14","28","88645.61","151802.08"
"230","J14","29","90264.99","151870.3"
"230","J14","30","91761.93","151934.47"
"230","J14","31","93158.4","151936.5"
"230","J14","32","94759.42","151998.05"
"230","J14","33","95844.11","151981.69"
"230","J14","34","96971.59","152260.95"
"230","J14","35","97992.94","152421.45"
"230","J14","36","98723.74","152324.67"
"230","J14","37","99380.055","152253.9"
"230","J14","38","100215.555","152183.06"
"230","J14","39","100802.11","152178.6"
"230","J14","40","101293.96","152053.23"
"230","J14","41","102486.59","152032.31"
"230","J14","42","103467.055","152351.42"
"230","J14","43","104258.35","152229.84"
"230","J14","44","105298.41","152057.5"
"230","J14","45","106294.88","151955.5"
"230","J14","46","108541.97","151885.69"
"230","J14","47","111025.99","152152.94"
"230","J14","48","113362.67","152599.64"
"230","J14","49","116013.58","152663.8"
"230","J14","50","118935.79","152491.2"
"230","J14","51","122425.266","152408.5"
"230","J14","52","125389.33","152760.16"
"230","J14","53","129254.67","153113.31"
"230","J14","54","132753.16","152961.53"
"230","J14","55","136096.88","152765.11"
"230","J14","56","139303.23","152819.23"
"230","J14","57","142160.94","153349.08"
"230","J14","58","145274.81","153405.69"
"230","J14","59","148534.95","153436.62"
"230","J14","60","151758.84","153596.0"
"230","J14","61","154584.02","153561.28"
"230","J14","62","157362.97","153549.88"
"230","J14","63","160235.22","153747.84"
"230","J14","64","163228.28","153837.8"
"230","J14","65","166058.8","154173.86"
"230","J14","66","168930.05","154121.8"
"230","J14","67","171572.67","154069.86"
"230","J14","68","173903.78","154224.31"
"230","J14","69","176241.84","154357.05"
"230","J14","70","178400.52","154536.19"
"230","J14","71","180446.64","154384.3"
"230","J14","72","182471.73","154207.64"
"230","J14","73","184542.48","154226.67"
"230","J14","74","186396.22","154514.83"
"230","J14","75","188516.69","154609.19"
"230","J14","76","190264.14","154450.52"
"230","J14","77","191785.58","154135.03"
"230","J14","78","193955.56","153848.84"
"230","J14","79","196116.98","153516.03"
"230","J14","80","197714.48","153302.84"
"230","J14","81","198968.8","153221.7"
"230","J14","82","199700.73","153131.81"
"230","J14","83","200834.48","153231.83"
"230","J14","84","202361.56","152911.12"
"230","J14","85","202945.27","152700.03"
"230","J14","86","203027.72","152702.25"
"230","J14","87","203710.05","152727.11"
"230","J14","88","204277.23","152640.06"
"230","J14","89","204576.67","152715.47"
"230","J14","90","204689.7","152691.66"
"232","J16","1","25393.281","197562.75"
"232","J16","2","25418.26","197369.0"
"232","J16","3","25683.715","197150.38"
"232","J16","4","25709.139","197180.9"
"232","J16","5","25723.205","196810.78"
"232","J16","6","25723.39","195678.3"
"232","J16","7","25691.143","194920.83"
"232","J16","8","25723.98","194592.7"
"232","J16","9","25793.533","194056.4"
"232","J16","10","26265.828","193760.38"
"232","J16","11","26665.398","193717.27"
"232","J16","12","27100.662","193775.72"
"232","J16","13","28203.316","193627.8"
"232","J16","14","29665.041","193595.42"
"232","J16","15","31961.828","193667.06"
"232","J16","16","34808.965","193765.53"
"232","J16","17","38071.99","193906.2"
"232","J16","18","42194.18","194256.9"
"232","J16","19","45993.664","194347.64"
"232","J16","20","50309.035","194132.75"
"232","J16","21","54640.49","194120.86"
"232","J16","22","59211.875","194525.69"
"232","J16","23","63769.188","194734.14"
"232","J16","24","67942.5","194865.1"
"232","J16","25","72217.695","195107.62"
"232","J16","26","75980.87","194964.02"
"232","J16","27","79889.16","194954.4"
"232","J16","28","83478.414","195437.53"
"232","J16","29","86947.52","195448.47"
"232","J16","30","90584.24","195382.64"
"232","J16","31","93673.5","195656.12"
"232","J16","32","96686.23","195856.92"
"232","J16","33","99220.12","195974.66"
"232","J16","34","101785.44","195964.34"
"232","J16","35","104579.234","195851.72"
"232","J16","36","106912.555","195886.77"
"232","J16","37","108949.85","195909.05"
"232","J16","38","110657.9","195843.67"
"232","J16","39","112675.65","196080.2"
"232","J16","40","114425.88","196374.73"
"232","J16","41","115923.11","196375.62"
"232","J16","42","117650.23","196385.23"
"232","J16","43","119222.42","196256.33"
"232","J16","44","120295.016","196236.03"
"232","J16","45","121600.72","196431.28"
"232","J16","46","122579.28","196611.81"
"232","J16","47","123542.46","196641.33"
"232","J16","48","124533.41","196642.12"
"232","J16","49","125409.13","196612.67"
"232","J16","50","126714.55","196525.44"
"232","J16","51","127612.195","196542.88"
"232","J16","52","127958.94","196518.69"
"232","J16","53","128743.54","196694.62"
"232","J16","54","129802.42","196625.58"
"232","J16","55","130325.88","196636.94"
"232","J16","56","131300.23","196951.94"
"232","J16","57","132141.45","196955.33"
"232","J16","58","132748.31","196781.4"
"232","J16","59","133831.86","196695.36"
"232","J16","60","134416.75","196722.61"
"232","J16","61","135090.77","196819.28"
"232","J16","62","136095.4","196718.84"
"232","J16","63","137325.28","196618.83"
"232","J16","64","138811.48","196573.58"
"232","J16","65","141267.58","196932.89"
"232","J16","66","143358.52","196967.31"
"232","J16","67","145687.94","197219.19"
"232","J16","68","149070.73","197293.06"
"232","J16","69","152838.08","197214.86"
"232","J16","70","157026.52","197427.28"
"232","J16","71","160893.12","197338.2"
"232","J16","72","164650.66","197279.73"
"232","J16","73","169285.02","197769.98"
"232","J16","74","173368.56","197912.72"
"232","J16","75","177191.58","197949.12"
"232","J16","76","181059.19","198132.66"
"232","J16","77","184869.28","198236.75"
"232","J16","78","188714.3","198205.02"
"232","J16","79","191900.53","198534.17"
"232","J16","80","194821.22","198814.1"
"232","J16","81","197785.84","198505.06"
"232","J16","82","200969.03","198321.98"
"232","J16","83","203621.55","198585.08"
"232","J16","84","205991.61","198632.6"
"232","J16","85","209166.72","198735.16"
"232","J16","86","212108.6","198298.67"
"232","J16","87","215744.88","197914.6"
"232","J16","88","219709.39","197498.05"
"232","J16","89","223761.27","197250.77"
"232","J16","90","226605.48","197191.89"
"233","J17","1","19621.537","153630.6"
"233","J17","2","19773.135","154117.6"
"233","J17","3","19792.113","154304.39"
"233","J17","4","19753.26","154486.31"
"233","J17","5","19760.361","154643.4"
"233","J17","6","19944.883","154549.0"
"233","J17","7","20155.818","154508.0"
"233","J17","8","20261.383","154840.95"
"233","J17","9","20353.63","154920.42"
"233","J17","10","20852.713","154799.66"
"233","J17","11","21822.49","154776.03"
"233","J17","12","22925.385","154946.45"
"233","J17","13","24692.125","155003.17"
"233","J17","14","26943.096","155170.31"
"233","J17","15","29515.854","155114.39"
"233","J17","16","32537.877","155120.62"
"233","J17","17","36228.383","155055.0"
"233","J17","18","39544.258","155239.16"
"233","J17","19","42837.15","155477.97"
"233","J17","20","46638.29","155440.23"
"233","J17","21","50335.2","155460.38"
"233","J17","22","53689.64","155584.67"
"233","J17","23","57335.2","155613.48"
"233","J17","24","60542.957","156062.5"
"233","J17","25","63682.215","156066.25"
"233","J17","26","66695.48","155967.1"
"233","J17","27","69728.74","156192.61"
"233","J17","28","72328.8","156510.95"
"233","J17","29","74727.69","156608.34"
"233","J17","30","76871.77","156657.0"
"233","J17","31","79317.4","156536.81"
"233","J17","32","81382.234","156550.25"
"233","J17","33","83288.71","156561.3"
"233","J17","34","85113.83","156870.52"
"233","J17","35","87147.38","157044.58"
"233","J17","36","88652.375","157069.31"
"233","J17","37","90314.55","156938.52"
"233","J17","38","91347.11","157001.72"
"233","J17","39","92625.805","157079.75"
"233","J17","40","93863.336","157269.14"
"233","J17","41","95084.39","157190.83"
"233","J17","42","96072.7","157331.52"
"233","J17","43","96995.37","157460.47"
"233","J17","44","97935.164","157277.05"
"233","J17","45","99049.41","157148.23"
"233","J17","46","100100.94","157408.47"
"233","J17","47","100785.63","157323.16"
"233","J17","48","101689.64","157344.47"
"233","J17","49","102120.1","157508.75"
"233","J17","50","102706.82","157503.7"
"233","J17","51","103447.97","157512.42"
"233","J17","52","103874.016","157491.23"
"233","J17","53","104637.14","157399.8"
"233","J17","54","105493.9","157638.94"
"233","J17","55","106213.83","157500.67"
"233","J17","56","106728.97","157305.86"
"233","J17","57","107519.97","157363.28"
"233","J17","58","108072.33","157420.1"
"233","J17","59","108978.56","157488.19"
"233","J17","60","109895.74","157506.22"
"233","J17","61","111095.79","157868.11"
"233","J17","62","112448.43","157926.34"
"233","J17","63","114367.49","158014.61"
"233","J17","64","116568.26","158032.02"
"233","J17","65","119436.8","158243.75"
"233","J17","66","122808.99","158347.92"
"233","J17","67","125870.414","158254.69"
"233","J17","68","129218.93","158123.16"
"233","J17","69","132797.02","158274.98"
"233","J17","70","136021.53","158273.78"
"233","J17","71","139293.95","158689.81"
"233","J17","72","142417.02","158862.94"
"233","J17","73","145671.64","159089.48"
"233","J17","74","148387.1","159275.6"
"233","J17","75","151342.53","159177.11"
"233","J17","76","154279.1","159242.06"
"233","J17","77","157045.02","159120.64"
"233","J17","78","159528.48","159258.6"
"233","J17","79","162432.77","159167.66"
"233","J17","80","166601.75","158594.23"
"233","J17","81","171332.17","158289.75"
"233","J17","82","175661.5","158229.5"
"233","J17","83","179364.34","157833.89"
"233","J17","84","182768.88","157595.28"
"233","J17","85","185621.89","157644.84"
"233","J17","86","188091.44","157468.47"
"233","J17","87","190248.5","157329.73"
"233","J17","88","192164.45","157463.06"
"233","J17","89","193854.61","157629.39"
"233","J17","90","195686.94","157489.72"
"238","J22","1","18687.549","159181.52"
"238","J22","2","18680.18","158609.81"
"238","J22","3","18721.988","157743.02"
"238","J22","4","18715.336","157537.1"
"238","J22","5","18738.596","157434.58"
"238","J22","6","18704.701","157419.11"
"238","J22","7","18638.117","157511.31"
"238","J22","8","18587.967","157706.95"
"238","J22","9","18608.633","157666.52"
"238","J22","10","18711.883","157654.1"
"238","J22","11","18629.906","157890.14"
"238","J22","12","18598.736","158182.94"
"238","J22","13","18630.895","158193.5"
"238","J22","14","18660.674","158075.81"
"238","J22","15","18685.295","158037.45"
"238","J22","16","18846.594","158241.28"
"238","J22","17","18890.25","158361.62"
"238","J22","18","18785.604","158314.33"
"238","J22","19","18728.389","158383.08"
"238","J22","20","18738.182","158553.36"
"238","J22","21","18816.031","158415.25"
"238","J22","22","18928.512","158319.19"
"238","J22","23","19030.006","158477.53"
"238","J22","24","18965.402","158796.34"
"238","J22","25","18900.842","158764.08"
"238","J22","26","18853.43","158661.05"
