# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_ed1\data\JG075A EGFR Blocker Stoichiometry.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2022-04-28 09:18:02 AM EDT
# Run End Date/Time: 2022-04-28 11:14:02 AM EDT
# Run Duration: 115 minutes 59 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-10-26 01:34:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-10-26 01:34:39 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"3","A3","10","S075_WT","0.8177371621131897","-0.2566860546563359","JG075A_003","false"
"3","A3","11","S075_WT","0.8418909311294556","-0.2880094484471368","JG075A_003","false"
"3","A3","12","S075_WT","0.8779196739196777","-0.30745786846398154","JG075A_003","false"
"3","A3","13","S075_WT","0.930234432220459","-0.310620272970267","JG075A_003","false"
"3","A3","14","S075_WT","1.004211187362671","-0.2921206806351218","JG075A_003","false"
"3","A3","15","S075_WT","1.1013989448547363","-0.2504100859501231","JG075A_003","false"
"3","A3","16","S075_WT","1.2190216779708862","-0.1882645156410399","JG075A_003","false"
"3","A3","17","S075_WT","1.3561090230941772","-0.10665433332481561","JG075A_003","false"
"3","A3","18","S075_WT","1.5046262741088867","-0.013614245117172859","JG075A_003","false"
"3","A3","19","S075_WT","1.6546926498413086","0.08097496780818231","JG075A_003","false"
"3","A3","20","S075_WT","1.8017820119857788","0.1725871671455858","JG075A_003","false"
"3","A3","21","S075_WT","1.9397937059402466","0.25512169829298686","JG075A_003","false"
"3","A3","22","S075_WT","2.063267707824707","0.3231185373703806","JG075A_003","false"
"3","A3","23","S075_WT","2.168686866760254","0.37306053349886076","JG075A_003","false"
"3","A3","24","S075_WT","2.252087354660034","0.4009838585915743","JG075A_003","false"
"3","A3","25","S075_WT","2.318793296813965","0.41221263793843826","JG075A_003","false"
"3","A3","26","S075_WT","2.3754284381866455","0.4133706165040522","JG075A_003","false"
"3","A3","27","S075_WT","2.4205708503723145","0.40303586588265444","JG075A_003","false"
"3","A3","28","S075_WT","2.450076103210449","0.3770639559137225","JG075A_003","false"
"3","A3","29","S075_WT","2.477024555206299","0.3485352451025054","JG075A_003","false"
"3","A3","30","S075_WT","2.495392084121704","0.31142561121084394","JG075A_003","false"
"3","A3","31","S075_WT","2.5061538219451904","0.26671018622726356","JG075A_003","false"
"3","A3","32","S075_WT","2.5179057121276855","0.22298491360269196","JG075A_003","false"
"3","A3","33","S075_WT","2.5275280475616455","0.1771300862295852","JG075A_003","false"
"3","A3","34","S075_WT","2.539224147796631","0.13334902365750384","JG075A_003","false"
"3","A3","35","S075_WT","2.5440800189971924","0.08272773205099865","JG075A_003","false"
"3","A3","36","S075_WT","2.5543735027313232","0.037544052978062785","JG075A_003","false"
"3","A3","37","S075_WT","2.562486171722412","-0.009820440837915063","JG075A_003","false"
"3","A3","38","S075_WT","2.5695788860321045","-0.058204889335289396","JG075A_003","false"
"3","A3","39","S075_WT","2.577146530151367","-0.10611440802309341","JG075A_003","false"
"3","A3","40","S075_WT","2.585028648376465","-0.15370945260506247","JG075A_003","false"
"3","A3","41","S075_WT","2.5917770862579346","-0.20243817753065946","JG075A_003","false"
"3","A3","42","S075_WT","2.597348690032959","-0.25234373656270176","JG075A_003","false"
"3","A3","43","S075_WT","2.6114706993103027","-0.2936988900924247","JG075A_003","false"
"3","A3","44","S075_WT","2.621554136276245","-0.33909261593354906","JG075A_003","false"
"3","A3","45","S075_WT","2.6275575160980225","-0.38856639891883843","JG075A_003","false"
"3","A3","46","S075_WT","2.6405346393585205","-0.4310664384654071","JG075A_003","false"
"3","A3","47","S075_WT","2.658879518508911","-0.4681987221220832","JG075A_003","false"
"3","A3","48","S075_WT","2.6876981258392334","-0.4948572775988281","JG075A_003","false"
"3","A3","49","S075_WT","2.7235164642333984","-0.5145161020117298","JG075A_003","false"
"3","A3","50","S075_WT","2.775115728378296","-0.5183940006738991","JG075A_003","false"
"3","A3","51","S075_WT","2.8494808673858643","-0.49950602447339737","JG075A_003","false"
"3","A3","52","S075_WT","2.947805166244507","-0.4566588884218215","JG075A_003","false"
"3","A3","53","S075_WT","3.075077533721924","-0.38486368375147123","JG075A_003","false"
"3","A3","54","S075_WT","3.236114501953125","-0.2793038783273368","JG075A_003","false"
"3","A3","55","S075_WT","3.4307000637054443","-0.14019547938208415","JG075A_003","false"
"3","A3","56","S075_WT","3.648056983947754","0.021684278053158694","JG075A_003","false"
"3","A3","57","S075_WT","3.867124080657959","0.18527421195629706","JG075A_003","false"
"3","A3","58","S075_WT","4.092221260070801","0.35489422856207214","JG075A_003","false"
"3","A3","59","S075_WT","4.2853474617004395","0.4925432673846441","JG075A_003","false"
"3","A3","60","S075_WT","4.478540897369385","0.6302595402465226","JG075A_003","false"
"3","A3","61","S075_WT","4.663900375366211","0.7601418554362821","JG075A_003","false"
"3","A3","62","S075_WT","4.841525554656982","0.8822898719199864","JG075A_003","false"
"3","A3","63","S075_WT","4.995328903198242","0.9806160576541799","JG075A_003","false"
"3","A3","64","S075_WT","5.15537166595459","1.0851816576034605","JG075A_003","false"
"3","A3","65","S075_WT","5.303101539611816","1.1774343684536208","JG075A_003","false"
"3","A3","66","S075_WT","5.446881294250488","1.2657369602852255","JG075A_003","false"
"3","A3","67","S075_WT","5.582937240600586","1.346315743828257","JG075A_003","false"
"3","A3","68","S075_WT","5.716938495635986","1.4248398360565901","JG075A_003","false"
"3","A3","69","S075_WT","5.836431503295898","1.488855680909436","JG075A_003","false"
"3","A3","70","S075_WT","5.950286388397217","1.5472334032036872","JG075A_003","false"
