# File Name: \\wsl.localhost\Ubuntu\home\john\projects\CAN_paper\fig_2\data\JG045A TMCC1 Gen3 EvaGreen.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 6 System
# Block Type: 384-Well Block
# Instrument Name: 278860576
# Instrument Serial Number: 278860576
# Heated Cover Serial Number: 278154452
# Block Serial Number: 278033142
# Run Start Date/Time: 2020-11-05 10:11:48 AM EST
# Run End Date/Time: 2020-11-05 12:23:07 PM EST
# Run Duration: 131 minutes 18 seconds
# Sample Volume: 10.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-08-07 06:02:02 PM EDT
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2023-08-07 06:05:19 PM EDT
"Well","Well Position","Cycle Number","SYBR","ROX"
"290","M2","194","15234.939","151551.9"
"290","M2","195","15165.422","151439.8"
"290","M2","196","14885.708","151449.38"
"290","M2","197","15097.697","151272.81"
"290","M2","198","14559.43","151335.89"
"290","M2","199","14564.484","150900.7"
"290","M2","200","14295.136","150999.36"
"290","M2","201","14256.434","151199.05"
"290","M2","202","14114.793","150508.84"
"290","M2","203","13896.081","150439.12"
"290","M2","204","13617.289","150604.52"
"290","M2","205","13642.469","150452.38"
"290","M2","206","13539.874","150141.9"
"290","M2","207","13083.235","150128.2"
"290","M2","208","13140.375","150311.6"
"290","M2","209","13194.006","149757.92"
"290","M2","210","12788.071","149806.1"
"290","M2","211","12524.697","149432.16"
"290","M2","212","12384.832","149647.84"
"290","M2","213","12426.504","149274.02"
"290","M2","214","12017.814","149063.02"
"290","M2","215","12184.527","149190.89"
"290","M2","216","11856.03","148873.52"
"290","M2","217","11711.816","148755.16"
"290","M2","218","11596.189","148629.5"
"290","M2","219","11745.186","148526.98"
"290","M2","220","11634.518","148596.16"
"290","M2","221","11243.288","148410.83"
"290","M2","222","11170.988","148424.39"
"292","M4","1","30127.92","155150.75"
"292","M4","2","30435.535","155071.17"
"292","M4","3","30864.98","153310.97"
"292","M4","4","30847.762","151034.11"
"292","M4","5","30681.213","149927.97"
"292","M4","6","30579.488","149322.67"
"292","M4","7","30705.523","148873.38"
"292","M4","8","31188.812","148771.73"
"292","M4","9","31520.445","148842.89"
"292","M4","10","31738.867","148779.47"
"292","M4","11","31985.99","148773.92"
"292","M4","12","32122.684","148891.1"
"292","M4","13","32440.268","148590.92"
"292","M4","14","32876.125","148537.27"
"292","M4","15","33087.36","148674.38"
"292","M4","16","33508.445","148711.92"
"292","M4","17","33777.242","148837.3"
"292","M4","18","34324.523","148858.56"
"292","M4","19","35236.707","148973.84"
"292","M4","20","36092.31","148962.92"
"292","M4","21","37820.168","148855.56"
"292","M4","22","40769.215","148805.31"
"292","M4","23","45732.1","148850.97"
"292","M4","24","53245.582","148834.17"
"292","M4","25","63837.133","148900.67"
"292","M4","26","78114.23","149013.2"
"292","M4","27","95503.11","149048.62"
"292","M4","28","114379.34","149060.5"
"292","M4","29","133195.64","149134.42"
"292","M4","30","150730.9","149263.84"
"292","M4","31","165582.2","149165.69"
"292","M4","32","177775.34","149124.45"
"292","M4","33","187246.95","149299.11"
"292","M4","34","193962.55","149319.34"
"292","M4","35","198849.45","149470.72"
"292","M4","36","202574.38","149507.55"
"292","M4","37","205048.55","149494.69"
"292","M4","38","207031.53","149434.66"
"292","M4","39","207947.75","149491.06"
"292","M4","40","208869.84","149503.1"
"292","M4","41","209163.7","149403.62"
"292","M4","42","209483.97","149392.08"
"292","M4","43","209709.48","149735.98"
"292","M4","44","209878.02","149883.22"
"292","M4","45","210005.47","149818.75"
"292","M4","46","209806.4","149775.42"
"292","M4","47","209656.81","149724.92"
"292","M4","48","209781.62","149673.31"
"292","M4","49","209606.3","149827.44"
"292","M4","50","209762.66","149990.34"
"292","M4","51","209559.62","149982.77"
"292","M4","52","209560.52","149869.34"
"292","M4","53","209669.47","149833.14"
"292","M4","54","209843.67","149942.5"
"292","M4","55","209633.31","149966.62"
"292","M4","56","209518.16","150053.05"
"292","M4","57","209551.64","149907.58"
"292","M4","58","209401.02","149805.75"
"292","M4","59","209317.61","149932.97"
"292","M4","60","209147.78","150036.19"
"292","M4","61","209145.23","149956.92"
"292","M4","62","209093.6","149920.03"
"292","M4","63","208977.45","149935.88"
"292","M4","64","209001.84","150088.55"
"292","M4","65","208798.53","150186.92"
"292","M4","66","208829.1","150226.92"
"292","M4","67","209031.56","150250.9"
"292","M4","68","209182.05","150184.81"
"292","M4","69","209447.31","150105.05"
"292","M4","70","209741.22","150226.33"
"292","M4","71","210670.67","150225.3"
"292","M4","72","212390.14","150152.7"
"292","M4","73","214546.75","150261.36"
"292","M4","74","218243.75","150212.78"
"292","M4","75","223722.08","150106.1"
"292","M4","76","231291.2","150189.78"
"292","M4","77","242475.56","150392.19"
"292","M4","78","257956.97","150385.62"
"292","M4","79","277976.28","150563.75"
"292","M4","80","302491.1","150625.58"
"292","M4","81","331104.44","150812.39"
"292","M4","82","362476.56","150831.12"
"292","M4","83","394754.62","150816.12"
"292","M4","84","427067.1","150987.98"
"292","M4","85","459879.34","151220.77"
"292","M4","86","490073.28","151309.34"
"292","M4","87","520085.62","151290.17"
"292","M4","88","547924.1","151363.78"
"292","M4","89","575828.9","151344.83"
"292","M4","90","598457.4","151201.42"
"292","M4","91","604502.4","151045.98"
"292","M4","92","598911.5","150641.11"
"292","M4","93","594332.75","150854.23"
"292","M4","94","590209.75","151236.38"
"292","M4","95","585422.1","151066.17"
"292","M4","96","579985.94","151290.98"
"292","M4","97","575779.56","151458.02"
"292","M4","98","569949.2","151170.89"
"292","M4","99","566812.25","150845.05"
"292","M4","100","560334.56","151245.11"
"292","M4","101","556179.06","151253.3"
"292","M4","102","551101.25","151521.7"
"292","M4","103","547045.44","151743.1"
"292","M4","104","542801.5","151107.7"
"292","M4","105","537913.2","151492.97"
"292","M4","106","534573.7","151544.62"
"292","M4","107","527682.3","151543.83"
"292","M4","108","523903.3","151686.95"
"292","M4","109","517797.84","151553.97"
"292","M4","110","513639.8","151610.44"
"292","M4","111","510406.75","151477.62"
"292","M4","112","504482.16","151596.48"
"292","M4","113","499212.53","151740.11"
"292","M4","114","494154.56","151612.08"
"292","M4","115","490254.44","151560.02"
"292","M4","116","485242.1","151517.55"
"292","M4","117","480055.94","151920.58"
"292","M4","118","476168.47","151203.83"
"292","M4","119","472529.44","151666.3"
"292","M4","120","466179.88","151461.9"
"292","M4","121","462363.44","151812.11"
"292","M4","122","456767.44","151622.53"
"292","M4","123","452758.66","151872.36"
"292","M4","124","448619.62","151516.66"
"292","M4","125","442645.78","151617.94"
"292","M4","126","437400.84","151690.58"
"292","M4","127","434573.4","151926.64"
"292","M4","128","429701.28","151408.48"
"292","M4","129","424159.34","151771.83"
"292","M4","130","419692.62","151292.28"
"292","M4","131","415425.8","151390.17"
"292","M4","132","410197.7","151324.1"
"292","M4","133","405293.7","151695.0"
"292","M4","134","399776.9","151485.55"
"292","M4","135","395388.88","151187.34"
"292","M4","136","391121.0","151385.52"
"292","M4","137","385811.56","151160.42"
"292","M4","138","380899.53","151049.31"
"292","M4","139","376610.1","151416.0"
"292","M4","140","371788.78","151339.22"
"292","M4","141","366754.34","151293.81"
"292","M4","142","361682.72","150930.17"
"292","M4","143","356983.22","151133.39"
"292","M4","144","351820.5","150642.22"
"292","M4","145","347665.28","150975.38"
"292","M4","146","342586.88","150914.55"
"292","M4","147","337429.22","150910.52"
"292","M4","148","332864.03","150693.98"
"292","M4","149","328109.5","150888.52"
"292","M4","150","322791.34","150639.64"
"292","M4","151","317771.25","150948.81"
"292","M4","152","313047.06","150766.89"
"292","M4","153","307802.25","150452.2"
"292","M4","154","302050.03","150457.83"
"292","M4","155","296718.12","150291.84"
"292","M4","156","292350.12","150184.05"
"292","M4","157","286086.53","150404.55"
"292","M4","158","280614.34","150099.17"
"292","M4","159","274986.03","150415.73"
"292","M4","160","268895.38","150023.25"
"292","M4","161","262224.53","149765.97"
"292","M4","162","255651.28","150264.17"
"292","M4","163","248488.27","149851.45"
"292","M4","164","241199.69","149842.1"
"292","M4","165","233977.81","149774.22"
"292","M4","166","225103.1","149424.27"
"292","M4","167","216036.67","149656.64"
"292","M4","168","206373.05","149643.12"
"292","M4","169","195822.86","149548.0"
"292","M4","170","184641.78","149209.67"
"292","M4","171","172557.23","149351.33"
"292","M4","172","159856.42","149182.28"
"292","M4","173","145185.62","149094.81"
"292","M4","174","129964.41","148852.39"
"292","M4","175","114821.88","149028.53"
"292","M4","176","98747.414","148550.92"
"292","M4","177","82916.74","148514.25"
"292","M4","178","67777.28","148610.83"
"292","M4","179","54761.754","148424.66"
"292","M4","180","45548.74","148283.78"
"292","M4","181","40271.43","148211.27"
"292","M4","182","37821.22","148017.14"
"292","M4","183","37209.89","148117.64"
"292","M4","184","36855.152","148192.22"
"292","M4","185","36675.42","148107.45"
"292","M4","186","36107.785","147702.34"
"292","M4","187","35938.992","147396.47"
"292","M4","188","35675.82","147756.55"
"292","M4","189","35297.48","147571.31"
"292","M4","190","34953.312","147498.34"
"292","M4","191","34798.164","147319.95"
"292","M4","192","34300.266","147013.61"
"292","M4","193","34180.23","147205.3"
"292","M4","194","33618.43","147226.4"
"292","M4","195","32928.273","146712.81"
"292","M4","196","33040.887","146495.44"
"292","M4","197","32605.984","146249.28"
"292","M4","198","32281.553","146468.08"
"292","M4","199","31729.93","146497.97"
"292","M4","200","31325.186","146570.17"
"292","M4","201","31087.205","146117.4"
"292","M4","202","30435.639","145886.73"
"292","M4","203","30147.367","145628.64"
"292","M4","204","29698.506","145700.7"
"292","M4","205","29063.557","145517.42"
"292","M4","206","28793.342","145710.8"
"292","M4","207","28197.69","145332.36"
"292","M4","208","27988.613","144912.11"
"292","M4","209","27602.795","144973.39"
"292","M4","210","26843.334","144858.45"
"292","M4","211","26655.736","144881.9"
"292","M4","212","25955.494","144519.88"
"292","M4","213","25754.004","144282.52"
"292","M4","214","25175.715","144192.31"
"292","M4","215","24888.652","144091.7"
"292","M4","216","24560.264","144035.9"
"292","M4","217","24246.305","144266.53"
"292","M4","218","23859.578","144177.48"
"292","M4","219","23377.146","143846.53"
"292","M4","220","23166.717","143677.95"
"292","M4","221","22686.633","143447.38"
"292","M4","222","22093.672","143676.02"
"293","M5","1","35795.83","162298.75"
"293","M5","2","36062.65","162169.22"
"293","M5","3","36507.184","161525.03"
"293","M5","4","36412.062","159219.02"
"293","M5","5","36149.3","157256.28"
"293","M5","6","35887.06","156277.48"
"293","M5","7","35811.523","155741.62"
"293","M5","8","35894.99","155352.61"
"293","M5","9","35894.72","155054.03"
"293","M5","10","36019.676","154921.61"
"293","M5","11","36264.797","154788.03"
"293","M5","12","36522.03","154520.7"
"293","M5","13","36654.12","154475.84"
"293","M5","14","36893.1","154600.16"
"293","M5","15","37248.07","154592.38"
"293","M5","16","37566.9","154552.02"
"293","M5","17","37808.426","154493.6"
"293","M5","18","38327.207","154471.5"
"293","M5","19","39081.13","154511.0"
"293","M5","20","40233.766","154521.55"
"293","M5","21","41846.02","154492.06"
"293","M5","22","44715.652","154455.62"
"293","M5","23","49242.83","154409.94"
"293","M5","24","56307.37","154444.44"
"293","M5","25","67060.945","154624.34"
"293","M5","26","81176.484","154670.42"
"293","M5","27","98104.79","154804.48"
"293","M5","28","117132.43","154768.36"
"293","M5","29","136335.6","154674.81"
"293","M5","30","154212.66","154631.97"
"293","M5","31","169673.89","154713.48"
"293","M5","32","182503.03","154871.17"
"293","M5","33","192587.1","154873.53"
"293","M5","34","200065.14","154816.28"
"293","M5","35","205277.0","154816.66"
"293","M5","36","208927.25","154861.75"
"293","M5","37","211396.33","154944.48"
"293","M5","38","213191.94","154943.36"
"293","M5","39","214479.38","154914.27"
"293","M5","40","215008.38","155008.28"
"293","M5","41","215383.52","154966.61"
"293","M5","42","215997.73","154951.62"
"293","M5","43","216029.66","155073.14"
"293","M5","44","216326.1","155056.84"
"293","M5","45","216315.86","155105.58"
"293","M5","46","216543.25","155163.56"
"293","M5","47","216676.64","155220.92"
"293","M5","48","216801.81","155180.12"
"293","M5","49","216608.23","155226.98"
"293","M5","50","216196.58","155269.17"
"293","M5","51","216244.16","155330.5"
"293","M5","52","216293.98","155298.03"
"293","M5","53","216402.64","155215.75"
"293","M5","54","216077.95","155188.36"
"293","M5","55","215858.17","155385.06"
"293","M5","56","215752.8","155357.02"
"293","M5","57","215993.36","155302.39"
"293","M5","58","215764.52","155226.86"
"293","M5","59","215433.84","155253.45"
"293","M5","60","215521.98","155390.44"
"293","M5","61","215858.89","155480.08"
"293","M5","62","215751.42","155398.61"
"293","M5","63","215835.77","155316.62"
"293","M5","64","215703.66","155317.81"
"293","M5","65","215330.17","155291.12"
"293","M5","66","216187.47","155418.78"
"293","M5","67","216516.08","155446.89"
"293","M5","68","216806.27","155685.08"
"293","M5","69","217875.81","155647.2"
"293","M5","70","219898.95","155578.02"
"293","M5","71","222507.9","155595.73"
"293","M5","72","226578.1","155579.86"
"293","M5","73","233396.7","155504.69"
"293","M5","74","243210.1","155523.27"
"293","M5","75","256686.53","155553.55"
"293","M5","76","274815.6","155843.78"
"293","M5","77","298401.06","156010.6"
"293","M5","78","327360.3","155962.72"
"293","M5","79","360928.3","155964.17"
"293","M5","80","396564.66","156209.67"
"293","M5","81","432991.5","156321.34"
"293","M5","82","470400.53","156351.28"
"293","M5","83","505817.62","156471.69"
"293","M5","84","539731.4","156523.53"
"293","M5","85","572684.6","156697.36"
"293","M5","86","603243.56","156741.4"
"293","M5","87","632621.44","156832.53"
"293","M5","88","661294.44","156928.22"
"293","M5","89","688406.4","156937.22"
"293","M5","90","708807.94","157039.56"
"293","M5","91","713717.4","154657.86"
"293","M5","92","709177.75","154948.25"
"293","M5","93","702158.6","154555.67"
"293","M5","94","696577.0","154865.38"
"293","M5","95","691185.4","154492.84"
"293","M5","96","685226.2","154710.77"
"293","M5","97","680579.5","154747.69"
"293","M5","98","675264.44","155008.39"
"293","M5","99","668698.06","155060.1"
"293","M5","100","664058.2","155040.92"
"293","M5","101","658672.8","154956.0"
"293","M5","102","654293.06","154914.64"
"293","M5","103","648029.44","154574.19"
"293","M5","104","643868.94","154912.25"
"293","M5","105","638024.75","155244.55"
"293","M5","106","632883.8","154868.16"
"293","M5","107","627133.06","154858.45"
"293","M5","108","621276.1","155316.83"
"293","M5","109","615083.2","155043.23"
"293","M5","110","611313.6","154919.95"
"293","M5","111","604993.9","155161.34"
"293","M5","112","599442.44","155198.12"
"293","M5","113","595790.25","155016.17"
"293","M5","114","590647.25","155025.27"
"293","M5","115","583518.2","155200.33"
"293","M5","116","580304.9","155248.14"
"293","M5","117","573697.9","155009.14"
"293","M5","118","567384.75","155434.12"
"293","M5","119","562263.7","155384.22"
"293","M5","120","557637.06","154946.22"
"293","M5","121","551329.75","155215.19"
"293","M5","122","546639.5","154976.53"
"293","M5","123","541738.8","155208.11"
"293","M5","124","536464.6","155123.08"
"293","M5","125","530487.0","154587.53"
"293","M5","126","525218.75","155368.48"
"293","M5","127","517592.53","155029.08"
"293","M5","128","514965.7","155177.98"
"293","M5","129","509195.16","155062.62"
"293","M5","130","503627.1","155062.55"
"293","M5","131","498302.16","155078.55"
