,Experiment,Well,Target,lg10_Copies,Outlier,WellPosition,Copies,Reporter,Sample,Task,Comments,CT,Reaction,Cycle,Fluorescence,Corr_Fluorescence,S036.5,S057.3.2,S057.4.2,lg10 S036.5,lg10 S057.3.2,lg10 S057.4.2
5976,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,19,0.006703032320662334,0.00026064092526212335,100000000,1000000,10000,8.0,6.0,4.0
5977,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,19,-0.0038785706774077952,-0.0013926526298746467,100000000,1000000,10000,8.0,6.0,4.0
5978,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,20,0.009195405502553987,0.003271303838118911,100000000,1000000,10000,8.0,6.0,4.0
5979,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,20,-0.004091809962560153,-0.001612846739590168,100000000,1000000,10000,8.0,6.0,4.0
5980,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,21,0.012398852618365925,0.007373968604952097,100000000,1000000,10000,8.0,6.0,4.0
5981,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,21,-0.004980542164244194,-0.0012267126003280282,100000000,1000000,10000,8.0,6.0,4.0
5982,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,22,0.017352335521113368,0.014164176769554615,100000000,1000000,10000,8.0,6.0,4.0
5983,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,22,-0.006241882832665849,-0.0005061218398623168,100000000,1000000,10000,8.0,6.0,4.0
5984,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,23,0.0225111753106898,0.021269753575325012,100000000,1000000,10000,8.0,6.0,4.0
5985,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,23,-0.006424543156101537,-0.0007537638884969056,100000000,1000000,10000,8.0,6.0,4.0
5986,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,24,0.029703964254647226,0.03149888291954994,100000000,1000000,10000,8.0,6.0,4.0
5987,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,24,-0.0070400070142361045,-0.0006129177054390311,100000000,1000000,10000,8.0,6.0,4.0
5988,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,25,0.03788043636213467,0.04323865845799446,100000000,1000000,10000,8.0,6.0,4.0
5989,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,25,-0.008623954068673003,0.0003972472914028913,100000000,1000000,10000,8.0,6.0,4.0
5990,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,26,0.046376839828180305,0.055469758808612823,100000000,1000000,10000,8.0,6.0,4.0
5991,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,26,-0.010625033354952898,0.0017818337073549628,100000000,1000000,10000,8.0,6.0,4.0
5992,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,27,0.05553264810027038,0.06871350854635239,100000000,1000000,10000,8.0,6.0,4.0
5993,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,27,-0.01248387564666795,0.003038747003301978,100000000,1000000,10000,8.0,6.0,4.0
5994,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,28,0.06436493485843812,0.08146043121814728,100000000,1000000,10000,8.0,6.0,4.0
5995,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,28,-0.01792261458356752,0.0075090061873197556,100000000,1000000,10000,8.0,6.0,4.0
5996,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,29,0.07290556515732095,0.0937594473361969,100000000,1000000,10000,8.0,6.0,4.0
5997,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,29,-0.02485882619293757,0.013323410414159298,100000000,1000000,10000,8.0,6.0,4.0
5998,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,30,0.08208605817332017,0.10704110562801361,100000000,1000000,10000,8.0,6.0,4.0
5999,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,30,-0.03319788502321185,0.020397022366523743,100000000,1000000,10000,8.0,6.0,4.0
6000,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,31,0.09114141972019509,0.12013060599565506,100000000,1000000,10000,8.0,6.0,4.0
6001,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,31,-0.04805474495736922,0.033321067690849304,100000000,1000000,10000,8.0,6.0,4.0
6002,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,32,0.09915761564848005,0.1316242516040802,100000000,1000000,10000,8.0,6.0,4.0
6003,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,32,-0.07112600714007966,0.053618431091308594,100000000,1000000,10000,8.0,6.0,4.0
6004,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,33,0.10610173296629623,0.1414714902639389,100000000,1000000,10000,8.0,6.0,4.0
6005,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,33,-0.10017031004191065,0.07927724719047546,100000000,1000000,10000,8.0,6.0,4.0
6006,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,34,0.11216562181380534,0.14996695518493652,100000000,1000000,10000,8.0,6.0,4.0
6007,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,34,-0.13627297439041422,0.11127170920372009,100000000,1000000,10000,8.0,6.0,4.0
6008,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,35,0.11764489752431546,0.15756462514400482,100000000,1000000,10000,8.0,6.0,4.0
6009,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,35,-0.17713018585812418,0.14753389358520508,100000000,1000000,10000,8.0,6.0,4.0
6010,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,36,0.12312120407930821,0.1651577353477478,100000000,1000000,10000,8.0,6.0,4.0
6011,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,36,-0.22137864070231708,0.18684008717536926,100000000,1000000,10000,8.0,6.0,4.0
6012,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,37,0.1282602300925236,0.17223288118839264,100000000,1000000,10000,8.0,6.0,4.0
6013,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,37,-0.2659206004559295,0.22640973329544067,100000000,1000000,10000,8.0,6.0,4.0
6014,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,38,0.13269337334241282,0.17822401225566864,100000000,1000000,10000,8.0,6.0,4.0
6015,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,38,-0.3116862167069012,0.2670777440071106,100000000,1000000,10000,8.0,6.0,4.0
6016,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,39,0.13636301668694267,0.18304261565208435,100000000,1000000,10000,8.0,6.0,4.0
6017,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,39,-0.3541228099660339,0.30475759506225586,100000000,1000000,10000,8.0,6.0,4.0
6018,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,40,0.14024847688447056,0.18819265067577362,100000000,1000000,10000,8.0,6.0,4.0
6019,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,40,-0.39517172927842575,0.3411918580532074,100000000,1000000,10000,8.0,6.0,4.0
6020,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,41,0.14430954419491807,0.19361236691474915,100000000,1000000,10000,8.0,6.0,4.0
6021,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,41,-0.43278604351617833,0.3745431900024414,100000000,1000000,10000,8.0,6.0,4.0
6022,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,42,0.1485529525853736,0.19931210577487946,100000000,1000000,10000,8.0,6.0,4.0
6023,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,42,-0.46746557427503843,0.40526023507118225,100000000,1000000,10000,8.0,6.0,4.0
6024,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,43,0.1515381764737813,0.20307964086532593,100000000,1000000,10000,8.0,6.0,4.0
6025,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,43,-0.4990737952894479,0.43322044610977173,100000000,1000000,10000,8.0,6.0,4.0
6026,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,44,0.15571162535024907,0.2086719572544098,100000000,1000000,10000,8.0,6.0,4.0
6027,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,44,-0.5265796543583758,0.45749834179878235,100000000,1000000,10000,8.0,6.0,4.0
6028,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,45,0.1597375479506184,0.2140377014875412,100000000,1000000,10000,8.0,6.0,4.0
6029,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,45,-0.5526513900045135,0.48048895597457886,100000000,1000000,10000,8.0,6.0,4.0
6030,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,46,0.16480987469904157,0.22101041674613953,100000000,1000000,10000,8.0,6.0,4.0
6031,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,46,-0.5749881760725493,0.5001270771026611,100000000,1000000,10000,8.0,6.0,4.0
6032,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,47,0.17017952453035146,0.22843973338603973,100000000,1000000,10000,8.0,6.0,4.0
6033,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,47,-0.5893832638030634,0.5126366019248962,100000000,1000000,10000,8.0,6.0,4.0
6034,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,48,0.1759142640528269,0.23642972111701965,100000000,1000000,10000,8.0,6.0,4.0
6035,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,48,-0.6024875939703882,0.5239875912666321,100000000,1000000,10000,8.0,6.0,4.0
6036,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,49,0.1826545963896762,0.24596400558948517,100000000,1000000,10000,8.0,6.0,4.0
6037,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,49,-0.6165653378180707,0.5362122654914856,100000000,1000000,10000,8.0,6.0,4.0
6038,JG071B,41,FAM,-inf,False,B17,0.0,FAM,JG071B.128,UNKNOWN,,24.747463,76,50,0.18972339883297681,0.2560027241706848,100000000,1000000,10000,8.0,6.0,4.0
6039,JG071B,41,HEX,-inf,False,B17,0.0,HEX,JG071B.128,UNKNOWN,,31.340794,77,50,-0.6288750798075416,0.5468500256538391,100000000,1000000,10000,8.0,6.0,4.0
13680,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,1,-0.0020196976930537337,0.0010223670396953821,10000000,1000000,10000,7.0,6.0,4.0
13681,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,1,0.0016727621712578486,0.0031712267082184553,10000000,1000000,10000,7.0,6.0,4.0
13682,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,2,-0.0017144665652433222,0.0007941817166283727,10000000,1000000,10000,7.0,6.0,4.0
13683,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,2,0.001307574332037796,0.002829244825989008,10000000,1000000,10000,7.0,6.0,4.0
13684,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,3,-0.0016753338717741613,0.0001573469053255394,10000000,1000000,10000,7.0,6.0,4.0
13685,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,3,0.0012895456933709637,0.002175650093704462,10000000,1000000,10000,7.0,6.0,4.0
13686,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,4,-0.0017415091679456656,-0.000641210179310292,10000000,1000000,10000,7.0,6.0,4.0
13687,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,4,0.0013877237496100487,0.001417747000232339,10000000,1000000,10000,7.0,6.0,4.0
13688,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,5,-0.0010673556155404212,-0.0003028384817298502,10000000,1000000,10000,7.0,6.0,4.0
13689,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,5,0.0008685952415524861,0.0012139437021687627,10000000,1000000,10000,7.0,6.0,4.0
13690,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,6,0.0006930139969702533,0.0017036437056958675,10000000,1000000,10000,7.0,6.0,4.0
13691,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,6,0.00022993984730597999,0.0011174288811162114,10000000,1000000,10000,7.0,6.0,4.0
13692,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,7,0.001001786764531779,0.0014808973064646125,10000000,1000000,10000,7.0,6.0,4.0
13693,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,7,-0.00010556548184381826,0.0007488037808798254,10000000,1000000,10000,7.0,6.0,4.0
13694,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,8,0.0009108782088381101,0.0006443571182899177,10000000,1000000,10000,7.0,6.0,4.0
13695,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,8,-0.0006376427359051832,0.0005566233885474503,10000000,1000000,10000,7.0,6.0,4.0
13696,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,9,0.0009703971629020407,3.882965029333718e-05,10000000,1000000,10000,7.0,6.0,4.0
13697,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,9,-0.0009214858886910936,0.00014162594743538648,10000000,1000000,10000,7.0,6.0,4.0
13698,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,10,0.0009081225220180651,-0.0007537371711805463,10000000,1000000,10000,7.0,6.0,4.0
13699,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,10,-0.0021111104253993835,0.000539665634278208,10000000,1000000,10000,7.0,6.0,4.0
13700,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,11,0.001325880762687851,-0.0008091137860901654,10000000,1000000,10000,7.0,6.0,4.0
13701,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,11,-0.0019823700084000426,-0.0002456703514326364,10000000,1000000,10000,7.0,6.0,4.0
13702,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,12,0.0015105214827534747,-0.0012224907986819744,10000000,1000000,10000,7.0,6.0,4.0
13703,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,12,-0.002607512224124632,-0.00035431483411230147,10000000,1000000,10000,7.0,6.0,4.0
13704,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,13,0.002234811069662848,-0.0008071247721090913,10000000,1000000,10000,7.0,6.0,4.0
13705,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,13,-0.0036406395447074816,-9.674837201600894e-05,10000000,1000000,10000,7.0,6.0,4.0
13706,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,14,0.0025948939495638043,-0.0009510738309472799,10000000,1000000,10000,7.0,6.0,4.0
13707,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,14,-0.004226769512856513,-0.0002404105762252584,10000000,1000000,10000,7.0,6.0,4.0
13708,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,15,0.0031270617088784885,-0.0008307508542202413,10000000,1000000,10000,7.0,6.0,4.0
13709,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,15,-0.004191874302471908,-0.0009415103122591972,10000000,1000000,10000,7.0,6.0,4.0
13710,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,16,0.0037145081576783717,-0.0006255359039641917,10000000,1000000,10000,7.0,6.0,4.0
13711,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,16,-0.004365503705617764,-0.0014554365770891309,10000000,1000000,10000,7.0,6.0,4.0
13712,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,17,0.004415558765946873,-0.0002458582166582346,10000000,1000000,10000,7.0,6.0,4.0
13713,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,17,-0.004835410377904462,-0.0017034218180924654,10000000,1000000,10000,7.0,6.0,4.0
13714,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,18,0.005712808039605682,0.0010494064772501588,10000000,1000000,10000,7.0,6.0,4.0
13715,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,18,-0.005254982950340484,-0.001996587496250868,10000000,1000000,10000,7.0,6.0,4.0
13716,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,19,0.006860668037625711,0.0021152528934180737,10000000,1000000,10000,7.0,6.0,4.0
13717,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,19,-0.0061534931153530365,-0.0018598544411361217,10000000,1000000,10000,7.0,6.0,4.0
13718,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,20,0.010347194052339036,0.00677260709926486,10000000,1000000,10000,7.0,6.0,4.0
13719,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,20,-0.0059184899763404415,-0.0027405726723372936,10000000,1000000,10000,7.0,6.0,4.0
13720,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,21,0.015825208356910404,0.01448830496519804,10000000,1000000,10000,7.0,6.0,4.0
13721,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,21,-0.0053589215384556195,-0.003912623506039381,10000000,1000000,10000,7.0,6.0,4.0
13722,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,22,0.025298328144455103,0.028339317068457603,10000000,1000000,10000,7.0,6.0,4.0
13723,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,22,-0.0066233001819012444,-0.00344748399220407,10000000,1000000,10000,7.0,6.0,4.0
13724,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,23,0.03808793642616922,0.047283489257097244,10000000,1000000,10000,7.0,6.0,4.0
13725,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,23,-0.009310546799687751,-0.0017051659524440765,10000000,1000000,10000,7.0,6.0,4.0
13726,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,24,0.05417321030094072,0.07128883898258209,10000000,1000000,10000,7.0,6.0,4.0
13727,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,24,-0.009939938860254615,-0.0018099957378581166,10000000,1000000,10000,7.0,6.0,4.0
13728,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,25,0.07228123592660614,0.0984005406498909,10000000,1000000,10000,7.0,6.0,4.0
13729,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,25,-0.011694394338031322,-0.0009049589280039072,10000000,1000000,10000,7.0,6.0,4.0
13730,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,26,0.09204442020636762,0.12805408239364624,10000000,1000000,10000,7.0,6.0,4.0
13731,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,26,-0.015007447209799024,0.0013990883016958833,10000000,1000000,10000,7.0,6.0,4.0
13732,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,27,0.11017051304632501,0.1551935374736786,10000000,1000000,10000,7.0,6.0,4.0
13733,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,27,-0.020106547179401427,0.0053063067607581615,10000000,1000000,10000,7.0,6.0,4.0
13734,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,28,0.12655768987785315,0.1796625256538391,10000000,1000000,10000,7.0,6.0,4.0
13735,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,28,-0.024742580070760165,0.008797871880233288,10000000,1000000,10000,7.0,6.0,4.0
13736,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,29,0.14225584797314395,0.2030733823776245,10000000,1000000,10000,7.0,6.0,4.0
13737,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,29,-0.03159037498626323,0.014274734072387218,10000000,1000000,10000,7.0,6.0,4.0
13738,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,30,0.15650133217687637,0.2242533415555954,10000000,1000000,10000,7.0,6.0,4.0
13739,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,30,-0.04310332087067717,0.02393907681107521,10000000,1000000,10000,7.0,6.0,4.0
13740,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,31,0.16947415481963304,0.24347887933254242,10000000,1000000,10000,7.0,6.0,4.0
13741,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,31,-0.06046138050407667,0.03885004296898842,10000000,1000000,10000,7.0,6.0,4.0
13742,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,32,0.1801521307473842,0.2591801881790161,10000000,1000000,10000,7.0,6.0,4.0
13743,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,32,-0.086581491337208,0.061625901609659195,10000000,1000000,10000,7.0,6.0,4.0
13744,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,33,0.1895788696088732,0.27295997738838196,10000000,1000000,10000,7.0,6.0,4.0
13745,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,33,-0.11645278748381516,0.08776885271072388,10000000,1000000,10000,7.0,6.0,4.0
13746,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,34,0.19774528928134105,0.2848042845726013,10000000,1000000,10000,7.0,6.0,4.0
13747,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,34,-0.15086002935555423,0.11798331141471863,10000000,1000000,10000,7.0,6.0,4.0
13748,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,35,0.20510988171415664,0.2954172194004059,10000000,1000000,10000,7.0,6.0,4.0
13749,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,35,-0.190632434725361,0.15301358699798584,10000000,1000000,10000,7.0,6.0,4.0
13750,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,36,0.211606704486091,0.30469751358032227,10000000,1000000,10000,7.0,6.0,4.0
13751,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,36,-0.23260194347479757,0.1900160014629364,10000000,1000000,10000,7.0,6.0,4.0
13752,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,37,0.21790333243242266,0.3136703670024872,10000000,1000000,10000,7.0,6.0,4.0
13753,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,37,-0.27457995191391865,0.2270260453224182,10000000,1000000,10000,7.0,6.0,4.0
13754,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,38,0.22214379107360605,0.31948554515838623,10000000,1000000,10000,7.0,6.0,4.0
13755,JG071B,65,HEX,-inf,False,C17,0.0,HEX,JG071B.129,UNKNOWN,,31.005327,121,38,-0.3145730503983082,0.26225441694259644,10000000,1000000,10000,7.0,6.0,4.0
13756,JG071B,65,FAM,-inf,False,C17,0.0,FAM,JG071B.129,UNKNOWN,,22.635347,120,39,0.22645764413417965,0.32541343569755554,10000000,1000000,10000,7.0,6.0,4.0
